,walkscore,walktype,lat,long,biketype,bikescore,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat_1,long_1,street_name,city,state,zip_code,mortgage_rate_3
8914,23.0,Car-Dependent,47.589,-122.2875,Bikeable,54.0,July 2021,1950000.0,3,3.0,3190,7200,1.0,NO,NO,YES,AVERAGE,Very Good,8 Good,Gas,PUBLIC,1700,1730,240,100,1948,0,47.589,-122.287,1421 36th Avenue South,Seattle,Washington,98144,2.8680000000000003
8915,6.0,Car-Dependent,47.5545,-122.2125,Somewhat Bikeable,7.0,October 2021,2058000.0,5,2.5,3150,18421,1.0,NO,NO,NO,NONE,Very Good,10 Very Good,Electricity,PUBLIC,1850,1300,500,610,1974,0,47.555,-122.212,9412 Southeast 54th Street,Mercer Island,Washington,98040,3.068
8916,56.0,Somewhat Walkable,47.6715,-122.358,Bikeable,68.0,April 2022,1700000.0,4,2.0,1980,4200,1.5,NO,NO,NO,AVERAGE,Good,7 Average,Oil,PUBLIC,1640,1200,0,40,1929,0,47.672,-122.35799999999999,117 Northwest 60th Street,Seattle,Washington,98107,4.982
8917,5.0,Car-Dependent,47.475,-121.7685,Somewhat Bikeable,27.0,May 2022,1296463.0,3,2.5,2860,7500,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2860,0,430,200,2022,0,47.475,-121.76799999999999,1247 SE 18th Street,North Bend,Washington,98045,5.23
8918,12.0,Car-Dependent,47.334,-122.2815,Somewhat Bikeable,28.0,May 2022,230000.0,3,1.5,998,7200,1.0,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,998,0,220,0,1971,0,47.333999999999996,-122.281,29827 43rd Avenue South,Auburn,Washington,98001,5.23
8919,52.0,Somewhat Walkable,47.325,-122.3235,Bikeable,57.0,June 2021,450000.0,3,1.0,1250,10970,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1250,0,530,0,1967,0,47.325,-122.323,820 South 309th Place,Federal Way,Washington,98003,2.975
8920,32.0,Car-Dependent,47.484,-122.3055,Somewhat Bikeable,48.0,September 2021,342479.0,3,1.0,1250,15000,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,1110,900,0,0,1941,0,47.483999999999995,-122.305,13221 22nd Avenue South,SeaTac,Washington,98168,2.9
8921,8.0,Car-Dependent,47.2605,-122.133,Somewhat Bikeable,9.0,June 2021,380000.0,3,1.0,1350,34000,1.0,NO,NO,YES,NONE,Average,5 Fair,Oil,PRIVATE,1350,1150,0,0,1933,0,47.261,-122.133,37927 Auburn Enumclaw Road Southeast,Auburn,Washington,98092,2.975
8922,2.0,Car-Dependent,47.7105,-122.0715,Somewhat Bikeable,27.0,September 2021,2075000.0,4,3.0,3140,15461,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PRIVATE,3140,0,750,960,1996,0,47.71,-122.072,19849 Northeast 124th Place,Woodinville,Washington,98077,2.9
8923,67.0,Somewhat Walkable,47.688,-122.3895,Very Bikeable,81.0,October 2021,925000.0,4,2.0,2070,3880,1.0,NO,NO,NO,NONE,Average,8 Good,Oil,PUBLIC,1230,1230,290,0,1959,0,47.688,-122.389,8025 25th Avenue Northwest,Seattle,Washington,98117,3.068
8924,43.0,Car-Dependent,47.4135,-122.2035,Somewhat Bikeable,23.0,October 2021,575000.0,4,3.0,2010,7699,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1490,840,500,0,1989,0,47.413999999999994,-122.20299999999999,10319 Southeast 209th Place,Kent,Washington,98031,3.068
8925,3.0,Car-Dependent,47.3415,-122.0895,Somewhat Bikeable,26.0,July 2021,480000.0,3,1.0,990,10125,1.0,NO,NO,NO,NONE,Very Good,7 Average,Electricity,PRIVATE,990,0,480,280,1972,0,47.342,-122.089,28921 190th Avenue Southeast,Kent,Washington,98042,2.8680000000000003
8926,36.0,Car-Dependent,47.3595,-122.2035,Somewhat Bikeable,42.0,July 2021,725000.0,4,3.0,2433,16988,1.0,NO,YES,NO,AVERAGE,Average,8 Good,Gas,PRIVATE,1700,733,552,560,1964,2010,47.36,-122.204,10204 Southeast 270th Place,Kent,Washington,98030,2.8680000000000003
8927,79.0,Very Walkable,47.6925,-122.382,Very Bikeable,71.0,July 2021,975000.0,3,1.5,1540,7320,1.0,NO,NO,NO,NONE,Average,8 Good,Oil,PUBLIC,1540,0,230,0,1954,0,47.692,-122.382,8630 21st Avenue Northwest,Seattle,Washington,98117,2.8680000000000003
8928,0.0,Car-Dependent,47.6445,-98.118,Somewhat Bikeable,26.0,July 2021,4250000.0,4,5.5,5060,10320,2.0,NO,NO,YES,NONE,Average,11 Excellent,Gas,PUBLIC,5060,0,740,640,2008,0,47.645,-98.118,9805 16th Street Northeast,Aneta,North,Dakota,2.8680000000000003
8929,24.0,Car-Dependent,47.3265,-122.3655,Somewhat Bikeable,12.0,January 2022,680000.0,4,3.0,2060,7020,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1230,1080,460,300,1976,0,47.327,-122.366,2445 Southwest 306th Place,Federal Way,Washington,98023,3.445
8930,1.0,Car-Dependent,47.493,-122.0985,Somewhat Bikeable,28.0,July 2021,1075000.0,4,2.5,2480,218235,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PRIVATE,2480,0,550,930,1983,0,47.493,-122.098,18210 Southeast 121st Place,Renton,Washington,98059,2.8680000000000003
8931,18.0,Car-Dependent,47.193,-122.013,Somewhat Bikeable,29.0,May 2022,650000.0,3,2.5,1910,9237,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1910,0,440,40,1994,0,47.193000000000005,-122.01299999999999,3371 Wynalda Drive,Enumclaw,Washington,98022,5.23
8932,77.0,Very Walkable,47.4765,-122.346,Bikeable,63.0,April 2022,660000.0,4,2.0,2520,9750,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1510,1510,450,210,1960,0,47.477,-122.346,835 Southwest 141st Street,Burien,Washington,98166,4.982
8933,22.0,Car-Dependent,47.3265,-122.187,Somewhat Bikeable,22.0,November 2021,705000.0,4,2.5,2070,7253,2.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,2070,0,450,270,1993,0,47.327,-122.18700000000001,11515 Southeast 307th Place,Auburn,Washington,98092,3.068
8934,53.0,Somewhat Walkable,47.2665,-122.232,Bikeable,53.0,August 2021,500000.0,3,2.0,1350,8011,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1350,0,400,150,1993,0,47.266000000000005,-122.23200000000001,749 Oakhurst Drive,Pacific,Washington,98047,2.842
8935,59.0,Somewhat Walkable,47.4915,-122.2065,Very Bikeable,81.0,July 2021,490000.0,3,1.0,1260,5250,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1260,0,0,0,1951,0,47.492,-122.206,539 Williams Avenue North,Renton,Washington,98057,2.8680000000000003
8936,72.0,Very Walkable,47.6175,-122.298,Bikeable,66.0,November 2021,1055000.0,3,3.5,1750,1809,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1320,710,280,40,2008,0,47.617,-122.29799999999999,1713 27th Avenue,Seattle,Washington,98122,3.068
8937,21.0,Car-Dependent,47.3715,-122.2155,Somewhat Bikeable,41.0,June 2021,530555.0,3,2.0,1370,9375,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1370,0,500,90,1962,0,47.372,-122.215,1410 East Walnut Street,Kent,Washington,98030,2.975
8938,78.0,Very Walkable,40.7385,-74.202,Bikeable,53.0,September 2021,665000.0,2,2.0,1120,663,2.0,NO,NO,YES,NONE,Average,8 Good,Electricity,PUBLIC,760,360,0,260,2021,0,40.738,-74.202,Fifteenth Ave,Newark,New,Jersey,2.9
8939,20.0,Car-Dependent,47.7405,-121.9725,Somewhat Bikeable,28.0,June 2021,805000.0,3,2.5,1770,11329,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1770,0,560,130,2001,0,47.74,-121.97200000000001,27431 Northeast 155th Place,Duvall,Washington,98019,2.975
8940,67.0,Somewhat Walkable,47.469,-122.3295,Bikeable,56.0,July 2021,439000.0,3,1.0,1200,9052,1.0,NO,NO,YES,NONE,Average,7 Average,Electricity,PRIVATE,1200,0,310,25,1954,0,47.468999999999994,-122.329,14832 4th Ave S,Burien,Washington,98148,2.8680000000000003
8941,28.0,Car-Dependent,40.8375,-74.3025,Somewhat Bikeable,20.0,November 2021,989000.0,3,2.0,1410,1051,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,960,450,0,390,2021,0,40.838,-74.303,Midvale Avenue,North Caldwell,New,Jersey,3.068
8942,0.0,Car-Dependent,47.4825,-121.6995,Somewhat Bikeable,1.0,July 2021,790000.0,3,2.5,1980,60984,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PRIVATE,1980,0,440,270,2006,0,47.482,-121.699,12838 480th Avenue Southeast,North Bend,Washington,98045,2.8680000000000003
8943,50.0,Car-Dependent,47.268,-122.235,Somewhat Bikeable,48.0,March 2022,530000.0,3,1.5,1248,15688,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1248,0,480,80,1969,0,47.268,-122.235,105 Aspen Lane South,Pacific,Washington,98047,4.172
8944,95.0,Walker's Paradise,47.6745,-122.3115,Very Bikeable,74.0,October 2021,1330000.0,3,2.0,2320,4000,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1420,1260,220,0,1909,0,47.674,-122.31200000000001,1415 Northeast 63rd Street,Seattle,Washington,98115,3.068
8945,36.0,Car-Dependent,47.2935,-122.3565,Bikeable,52.0,October 2021,620000.0,3,2.5,2190,7394,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2190,0,510,0,2004,0,47.293,-122.35700000000001,1737 Southwest 344th Place,Federal Way,Washington,98023,3.068
8946,10.0,Car-Dependent,47.7045,-122.232,Somewhat Bikeable,9.0,May 2022,1820000.0,4,2.5,2650,14244,1.0,NO,NO,NO,AVERAGE,Very Good,8 Good,Gas,PUBLIC,1550,1480,520,200,1977,0,47.70399999999999,-122.23200000000001,8226 Northeast 115th Place,Kirkland,Washington,98034,5.23
8947,11.0,Car-Dependent,47.376,-122.1075,Somewhat Bikeable,30.0,March 2022,692084.0,3,2.5,2120,4500,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2120,0,430,320,2022,0,47.376000000000005,-122.10799999999999,17523 Southeast 252nd Street,Covington,Washington,98042,4.172
8948,11.0,Car-Dependent,47.691,-122.0865,Somewhat Bikeable,38.0,February 2022,1249000.0,4,3.0,2950,35490,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,2950,0,840,280,1984,0,47.691,-122.086,19020 NE 103rd St,Union Hill-Novelty Hill,Washington,98053,3.762
8949,23.0,Car-Dependent,47.2845,-122.22,Somewhat Bikeable,48.0,December 2021,405000.0,3,1.5,1350,8474,1.0,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,1350,0,0,0,1959,0,47.284,-122.22,635 28th Street Southeast,Auburn,Washington,98002,3.0980000000000003
8950,15.0,Car-Dependent,47.5965,-122.2095,Somewhat Bikeable,8.0,October 2021,9000000.0,5,4.5,6010,35299,2.0,NO,NO,NO,GOOD,Very Good,11 Excellent,Gas,PUBLIC,4820,2290,700,520,1955,0,47.596000000000004,-122.209,9921 Southeast 16th Street,Bellevue,Washington,98004,3.068
8951,89.0,Very Walkable,47.6115,-122.301,Biker's Paradise,91.0,July 2021,970000.0,3,1.5,1530,3000,1.5,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1530,670,0,100,1907,0,47.611000000000004,-122.301,2415 East Spring Street,Seattle,Washington,98122,2.8680000000000003
8952,66.0,Somewhat Walkable,47.6835,-122.3895,Very Bikeable,77.0,July 2021,800000.0,4,2.0,1650,3880,1.5,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1400,950,0,0,1913,0,47.684,-122.39,7514 27th Avenue Northwest,Seattle,Washington,98117,2.8680000000000003
8953,87.0,Very Walkable,47.4015,-122.3235,Somewhat Bikeable,35.0,November 2021,627000.0,4,2.0,1660,5850,1.0,NO,NO,NO,AVERAGE,Average,7 Average,Electricity,PUBLIC,1660,0,0,380,1962,0,47.401,-122.324,22406 8th Avenue South,Des Moines,Washington,98198,3.068
8954,37.0,Car-Dependent,47.424,-122.3415,Somewhat Bikeable,46.0,May 2022,1500000.0,4,2.5,3590,15019,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,3590,0,720,330,2003,0,47.424,-122.34100000000001,19901 4th Avenue Southwest,Normandy Park,Washington,98166,5.23
8955,1.0,Car-Dependent,47.775,-122.0325,Somewhat Bikeable,15.0,March 2022,1550000.0,5,3.5,1780,217800,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PRIVATE,1370,740,510,110,1980,0,47.775,-122.03200000000001,20202 230th Avenue Northeast,Woodinville,Washington,98077,4.172
8956,17.0,Car-Dependent,47.568,-121.872,Somewhat Bikeable,3.0,December 2021,30108.0,5,3.5,4230,429071,1.5,NO,NO,YES,NONE,Very Good,9 Better,Gas,PRIVATE,4230,0,620,140,1900,1957,47.568000000000005,-121.87200000000001,34920 Southeast Fall City-Snoqualmie Road,Fall City,Washington,98024,3.0980000000000003
8957,80.0,Very Walkable,47.5935,-122.3055,Bikeable,67.0,June 2021,500000.0,3,1.5,1550,3000,1.5,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1550,420,250,170,1906,0,47.593999999999994,-122.306,2006 South Ingersoll Place,Seattle,Washington,98144,2.975
8958,57.0,Somewhat Walkable,47.595,-122.154,Bikeable,57.0,February 2022,2400000.0,4,2.5,3110,13203,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1840,1840,570,396,1984,0,47.595,-122.154,13727 Southeast 17th Street,Bellevue,Washington,98005,3.762
8959,15.0,Car-Dependent,47.547,-122.073,Somewhat Bikeable,20.0,June 2021,962500.0,3,2.5,1800,6600,2.0,NO,YES,NO,NONE,Average,7 Average,Gas,PUBLIC,1800,0,480,120,1985,0,47.547,-122.073,2445 Oakcrest Drive Northwest,Issaquah,Washington,98027,2.975
8960,97.0,Walker's Paradise,47.661,-122.334,Very Bikeable,86.0,October 2021,650000.0,2,2.0,1160,1125,3.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1160,0,0,290,2020,0,47.661,-122.334,4417 Meridian Avenue North,Seattle,Washington,98103,3.068
8961,47.0,Car-Dependent,47.622,-122.121,Very Bikeable,80.0,October 2021,955000.0,3,1.0,990,7590,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,990,0,400,200,1959,0,47.622,-122.12100000000001,1352 164th Place Northeast,Bellevue,Washington,98008,3.068
8962,1.0,Car-Dependent,47.3535,-121.9995,Somewhat Bikeable,2.0,July 2021,730000.0,3,2.5,2370,4375,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2370,0,440,220,2006,0,47.354,-121.999,27652 256th Place Southeast,Maple Valley,Washington,98038,2.8680000000000003
8963,13.0,Car-Dependent,47.307,-122.2815,Somewhat Bikeable,28.0,August 2021,755000.0,4,2.5,4060,9801,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,4060,0,420,432,2007,0,47.306999999999995,-122.28200000000001,32911 42nd Avenue South,Federal Way,Washington,98001,2.842
8964,11.0,Car-Dependent,47.6265,-122.0295,Somewhat Bikeable,27.0,February 2022,1810000.0,3,2.5,2390,7651,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2390,0,580,0,1989,0,47.626000000000005,-122.029,23117 Northeast 18th Place,Sammamish,Washington,98074,3.762
8965,33.0,Car-Dependent,47.5485,-122.2935,Very Bikeable,78.0,September 2021,585000.0,3,1.0,1560,5775,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1160,1160,240,0,1953,0,47.548,-122.29299999999999,6003 31st Avenue South,Seattle,Washington,98108,2.9
8966,78.0,Very Walkable,40.7385,-74.202,Bikeable,53.0,September 2021,659000.0,2,2.0,1120,637,2.0,NO,NO,YES,NONE,Average,8 Good,Electricity,PUBLIC,760,360,0,260,2021,0,40.738,-74.202,Fifteenth Ave,Newark,New,Jersey,2.9
8967,27.0,Car-Dependent,47.193,-121.9755,Somewhat Bikeable,34.0,July 2021,552000.0,3,2.0,1700,4725,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1700,0,460,680,2015,0,47.193000000000005,-121.976,186 Cooper Lane North,Enumclaw,Washington,98022,2.8680000000000003
8968,4.0,Car-Dependent,47.4345,-122.172,Somewhat Bikeable,30.0,October 2021,655000.0,4,2.0,2000,8925,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1300,1250,550,140,1968,0,47.434,-122.17200000000001,12605 Southeast 187th Place,Renton,Washington,98058,3.068
8969,0.0,Car-Dependent,47.7675,-122.0175,Somewhat Bikeable,25.0,April 2022,1308375.0,3,2.5,2000,222156,1.5,NO,NO,NO,NONE,Very Good,7 Average,Electricity,PRIVATE,2000,0,0,0,1986,0,47.768,-122.01700000000001,24104 Northeast 193rd Place,Woodinville,Washington,98077,4.982
8970,50.0,Somewhat Walkable,47.5965,-122.1345,Somewhat Bikeable,48.0,June 2022,1930500.0,4,2.5,3050,7234,2.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PUBLIC,3050,0,670,740,2005,0,47.596000000000004,-122.134,1608 154th Avenue Southeast,Bellevue,Washington,98007,5.522
8971,17.0,Car-Dependent,47.3235,-122.2725,Somewhat Bikeable,8.0,July 2021,534000.0,3,2.5,1850,10151,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1850,0,420,380,1989,0,47.324,-122.272,5002 South 310th Place,Auburn,Washington,98001,2.8680000000000003
8972,69.0,Somewhat Walkable,47.6985,-122.3595,Very Bikeable,81.0,August 2021,1011000.0,5,2.0,2060,6350,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1030,1030,270,80,1978,0,47.698,-122.36,9517 2nd Avenue Northwest,Seattle,Washington,98117,2.842
8973,71.0,Very Walkable,47.6865,-122.3295,Very Bikeable,84.0,August 2021,885000.0,3,2.0,1960,4000,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,980,980,0,0,1947,0,47.68600000000001,-122.33,7737 Sunnyside Avenue North,Seattle,Washington,98103,2.842
8974,87.0,Very Walkable,47.5185,-122.3655,Bikeable,56.0,February 2022,850000.0,4,2.0,1580,6400,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1330,560,310,70,1956,0,47.519,-122.365,9403 25th Avenue Southwest,Seattle,Washington,98106,3.762
8975,25.0,Car-Dependent,47.712,-122.2845,Somewhat Bikeable,48.0,November 2021,600000.0,3,1.5,1030,6086,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,1030,0,0,380,1948,0,47.711999999999996,-122.28399999999999,4011 Northeast 115th Street,Seattle,Washington,98125,3.068
8976,67.0,Somewhat Walkable,47.391,-122.298,Bikeable,61.0,September 2021,624900.0,3,1.5,1860,8250,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1860,0,0,650,1957,0,47.391000000000005,-122.29799999999999,23436 28th Avenue South,Des Moines,Washington,98198,2.9
8977,77.0,Very Walkable,47.6745,-122.361,Bikeable,69.0,March 2022,1150000.0,2,2.0,2200,4800,2.0,NO,NO,NO,GOOD,Good,7 Average,Gas,PUBLIC,1600,840,0,50,1907,0,47.674,-122.361,318 Northwest 62nd Street,Seattle,Washington,98107,4.172
8978,70.0,Very Walkable,47.658,-122.3565,Bikeable,69.0,April 2022,1525000.0,4,2.0,1410,4000,1.5,NO,NO,YES,AVERAGE,Good,7 Average,Oil,PUBLIC,1310,1010,240,100,1927,0,47.658,-122.35600000000001,4221 Greenwood Avenue North,Seattle,Washington,98103,4.982
8979,16.0,Car-Dependent,47.7735,-122.2935,Somewhat Bikeable,23.0,February 2022,607000.0,3,1.5,1540,10260,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1540,0,0,0,1956,0,47.773999999999994,-122.294,20004 33rd Avenue Northeast,Lake Forest Park,Washington,98155,3.762
8980,56.0,Somewhat Walkable,47.5245,-122.358,Very Bikeable,75.0,November 2021,538000.0,2,1.0,670,4720,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Gas,PUBLIC,670,0,0,0,1948,0,47.523999999999994,-122.35799999999999,8811 18th Avenue Southwest,Seattle,Washington,98106,3.068
8981,35.0,Car-Dependent,47.3535,-122.0535,Somewhat Bikeable,36.0,July 2021,580500.0,3,2.0,1480,7700,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1480,0,460,430,1992,0,47.354,-122.054,27716 215th Place Southeast,Maple Valley,Washington,98038,2.8680000000000003
8982,29.0,Car-Dependent,47.6655,-122.148,Bikeable,58.0,November 2021,1385000.0,4,2.0,1650,8050,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1650,0,480,0,1971,0,47.666000000000004,-122.148,6609 144th Avenue Northeast,Redmond,Washington,98052,3.068
8983,10.0,Car-Dependent,47.3145,-122.0025,Somewhat Bikeable,11.0,October 2021,785000.0,4,2.5,2980,9866,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2980,0,540,120,2018,0,47.31399999999999,-122.00200000000001,32400 Newcastle Drive,Black Diamond,Washington,98010,3.068
8984,43.0,Car-Dependent,47.535,-122.3715,Bikeable,52.0,November 2021,525000.0,2,1.0,720,4340,1.0,NO,NO,NO,AVERAGE,Average,6 Low Average,Gas,PUBLIC,720,290,0,160,1949,0,47.535,-122.37100000000001,2917 Southwest Webster Street,Seattle,Washington,98126,3.068
8985,42.0,Car-Dependent,47.5335,-122.3475,Somewhat Bikeable,45.0,March 2022,630000.0,3,2.5,1230,1334,2.0,NO,NO,YES,NONE,Good,8 Good,Electricity,PUBLIC,980,450,200,0,2005,0,47.534,-122.34700000000001,7632 Highland Park Way Southwest,Seattle,Washington,98106,4.172
8986,8.0,Car-Dependent,47.4735,-121.7295,Somewhat Bikeable,28.0,September 2021,1250000.0,4,2.5,3160,40025,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,3160,0,0,430,1997,0,47.473,-121.729,45709 Southeast 139th Place,North Bend,Washington,98045,2.9
8987,4.0,Car-Dependent,47.4,-122.2155,Somewhat Bikeable,7.0,March 2022,850000.0,4,2.5,2590,35203,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2590,0,810,190,1998,0,47.4,-122.21600000000001,9308 South 225th Place,Kent,Washington,98031,4.172
8988,45.0,Car-Dependent,47.634,-122.1225,Bikeable,62.0,July 2021,1180000.0,4,3.0,2050,10050,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,2050,0,420,0,1956,0,47.63399999999999,-122.12200000000001,16244 Northeast 26th Street,Bellevue,Washington,98008,2.8680000000000003
8989,38.0,Car-Dependent,47.3805,-122.0355,Somewhat Bikeable,10.0,May 2022,1512500.0,5,3.5,3640,11481,2.0,NO,YES,NO,AVERAGE,Average,8 Good,Gas,PUBLIC,2800,1060,630,480,1996,0,47.38,-122.036,24725 230th Way Southeast,Maple Valley,Washington,98038,5.23
8990,73.0,Very Walkable,47.67,-122.2845,Biker's Paradise,98.0,August 2021,2350000.0,3,3.5,3830,5120,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3000,1620,790,160,2011,0,47.67,-122.28399999999999,4014 Northeast 57th Street,Seattle,Washington,98105,2.842
8991,5.0,Car-Dependent,47.3685,-122.0625,Somewhat Bikeable,27.0,August 2021,1070000.0,6,5.5,4940,7932,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3450,1490,870,450,2018,0,47.369,-122.06299999999999,20815 Southeast 259th Court,Covington,Washington,98042,2.842
8992,11.0,Car-Dependent,47.3295,-122.2035,Somewhat Bikeable,14.0,July 2021,755000.0,3,2.5,2390,9184,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,2390,0,910,520,1994,0,47.33,-122.204,10240 Southeast 304th Place,Auburn,Washington,98092,2.8680000000000003
8993,24.0,Car-Dependent,47.562,-122.1675,Somewhat Bikeable,32.0,August 2021,2107000.0,7,4.5,3160,20333,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,2220,940,530,240,1990,0,47.562,-122.16799999999999,12933 Southeast 46th Lane,Bellevue,Washington,98006,2.842
8994,22.0,Car-Dependent,47.5095,-122.2515,Somewhat Bikeable,22.0,September 2021,1030000.0,4,2.0,2670,9605,1.5,NO,NO,NO,GOOD,Average,7 Average,Gas,PUBLIC,1860,1170,360,320,1942,2009,47.51,-122.251,10124 66th Avenue South,Seattle,Washington,98178,2.9
8995,86.0,Very Walkable,47.5515,-122.2875,Very Bikeable,76.0,August 2021,600000.0,2,1.5,1500,588,3.5,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1500,0,0,220,2021,0,47.552,-122.288,3613 South Findlay Street,Seattle,Washington,98118,2.842
8996,38.0,Car-Dependent,47.3175,-122.1735,Somewhat Bikeable,18.0,August 2021,480500.0,3,2.0,1240,7808,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1240,0,0,0,1981,0,47.318000000000005,-122.17299999999999,12602 Southeast 318th Way,Auburn,Washington,98092,2.842
8997,5.0,Car-Dependent,47.4735,-122.1465,Somewhat Bikeable,7.0,July 2021,875000.0,4,3.0,2790,15657,2.0,NO,YES,NO,NONE,Average,9 Better,Gas,PRIVATE,2790,0,630,90,1997,0,47.473,-122.146,14545 144th Place Southeast,Renton,Washington,98059,2.8680000000000003
8998,23.0,Car-Dependent,47.4225,-122.3175,Somewhat Bikeable,13.0,September 2021,600000.0,3,2.0,1540,17875,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PRIVATE,1540,0,510,290,2014,0,47.423,-122.318,1230 South 200th Street,SeaTac,Washington,98198,2.9
8999,28.0,Car-Dependent,47.661,-122.1345,Bikeable,56.0,November 2021,1150000.0,3,2.0,1570,21337,1.0,NO,NO,YES,NONE,Good,7 Average,Electricity,PUBLIC,1570,0,0,180,1984,0,47.661,-122.134,15512 Northeast 60th Street,Redmond,Washington,98052,3.068
9000,2.0,Car-Dependent,47.4705,-122.0145,Somewhat Bikeable,14.0,February 2022,1400000.0,4,3.5,3680,35736,1.5,NO,NO,NO,NONE,Very Good,9 Better,Gas,PRIVATE,2320,1360,460,310,1970,0,47.47,-122.015,14729 245th Avenue Southeast,Issaquah,Washington,98027,3.762
9001,4.0,Car-Dependent,47.4345,-122.103,Somewhat Bikeable,25.0,May 2022,1200000.0,5,3.0,3130,4725,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3130,0,490,260,2015,0,47.434,-122.103,17818 Southeast 188th Place,Renton,Washington,98058,5.23
9002,47.0,Car-Dependent,47.6025,-122.184,Bikeable,61.0,March 2022,2655000.0,2,2.0,2010,15945,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1270,1270,530,190,1951,0,47.602,-122.184,1076 118th Avenue Southeast,Bellevue,Washington,98005,4.172
