,walkscore,walktype,lat,long,biketype,bikescore,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat_1,long_1,street_name,city,state,zip_code,mortgage_rate_3
4513,55.0,Somewhat Walkable,47.6805,-122.31,Very Bikeable,88.0,July 2021,1900000.0,4,3.0,2900,8344,1.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1520,1490,480,270,1966,0,47.58,-122.227,8400 Southeast 34th Place,Mercer Island,Washington,98040,2.8680000000000003
4514,14.0,Car-Dependent,47.5725,-122.1255,Somewhat Bikeable,16.0,May 2022,1150000.0,3,2.0,2260,9000,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PRIVATE,1130,1130,0,190,1963,0,47.571999999999996,-122.126,4150 161st Avenue Southeast,Bellevue,Washington,98006,5.23
4514,39.0,Car-Dependent,47.7645,-122.3295,Bikeable,54.0,May 2022,1150000.0,3,2.0,2260,9000,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PRIVATE,1130,1130,0,190,1963,0,47.571999999999996,-122.126,4150 161st Avenue Southeast,Bellevue,Washington,98006,5.23
4515,33.0,Car-Dependent,47.502,-122.2215,Bikeable,50.0,November 2021,2270000.0,3,3.5,3050,10892,2.0,YES,NO,NO,EXCELLENT,Average,8 Good,Gas,PUBLIC,3050,0,570,480,1959,0,47.501999999999995,-122.22200000000001,8718 South 113th Street,Seattle,Washington,98178,3.068
4515,77.0,Very Walkable,47.61,-122.298,Biker's Paradise,94.0,November 2021,2270000.0,3,3.5,3050,10892,2.0,YES,NO,NO,EXCELLENT,Average,8 Good,Gas,PUBLIC,3050,0,570,480,1959,0,47.501999999999995,-122.22200000000001,8718 South 113th Street,Seattle,Washington,98178,3.068
4516,69.0,Somewhat Walkable,47.3925,-122.2995,Bikeable,50.0,May 2022,725000.0,4,2.0,1890,8250,1.0,NO,NO,NO,AVERAGE,Average,7 Average,Oil,PUBLIC,1190,1190,320,390,1951,0,47.391999999999996,-122.29899999999999,23248 27th Avenue South,Des Moines,Washington,98198,5.23
4516,34.0,Car-Dependent,47.772,-122.3715,Somewhat Bikeable,16.0,May 2022,725000.0,4,2.0,1890,8250,1.0,NO,NO,NO,AVERAGE,Average,7 Average,Oil,PUBLIC,1190,1190,320,390,1951,0,47.391999999999996,-122.29899999999999,23248 27th Avenue South,Des Moines,Washington,98198,5.23
4517,42.0,Car-Dependent,47.5395,-122.028,Somewhat Bikeable,42.0,March 2022,1910000.0,5,3.5,2820,3260,2.0,NO,YES,YES,AVERAGE,Average,8 Good,Electricity,PUBLIC,2070,750,440,180,2012,0,47.538999999999994,-122.02799999999999,827 3rd Place Northeast,Issaquah,Washington,98029,4.172
4517,73.0,Very Walkable,47.5425,-122.2815,Very Bikeable,84.0,March 2022,1910000.0,5,3.5,2820,3260,2.0,NO,YES,YES,AVERAGE,Average,8 Good,Electricity,PUBLIC,2070,750,440,180,2012,0,47.538999999999994,-122.02799999999999,827 3rd Place Northeast,Issaquah,Washington,98029,4.172
4518,68.0,Somewhat Walkable,47.5725,-122.2995,Bikeable,57.0,June 2021,1025000.0,5,2.5,1950,6513,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1030,920,0,350,1977,0,47.573,-122.3,3400 25th Avenue South,Seattle,Washington,98144,2.975
4518,59.0,Somewhat Walkable,39.1095,-94.53,Somewhat Bikeable,41.0,June 2021,1025000.0,5,2.5,1950,6513,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1030,920,0,350,1977,0,47.573,-122.3,3400 25th Avenue South,Seattle,Washington,98144,2.975
4519,7.0,Car-Dependent,47.712,-122.2545,Somewhat Bikeable,40.0,April 2022,1250000.0,2,2.5,1440,3234,2.0,NO,NO,NO,AVERAGE,Good,8 Good,Gas,PUBLIC,1440,340,340,160,1986,0,47.711999999999996,-122.25399999999999,6205 Northeast 125th Street,Kirkland,Washington,98034,4.982
4519,13.0,Car-Dependent,47.6325,-122.061,Somewhat Bikeable,27.0,April 2022,1250000.0,2,2.5,1440,3234,2.0,NO,NO,NO,AVERAGE,Good,8 Good,Gas,PUBLIC,1440,340,340,160,1986,0,47.711999999999996,-122.25399999999999,6205 Northeast 125th Street,Kirkland,Washington,98034,4.982
4520,8.0,Car-Dependent,47.6355,-122.0355,Somewhat Bikeable,32.0,August 2021,940000.0,3,2.5,1610,17550,1.0,NO,YES,NO,NONE,Average,7 Average,Gas,PUBLIC,1190,660,460,100,1984,0,47.636,-122.036,3008 230th Place Northeast,Sammamish,Washington,98074,2.842
4520,30.0,Car-Dependent,47.667,-122.1405,Bikeable,52.0,August 2021,940000.0,3,2.5,1610,17550,1.0,NO,YES,NO,NONE,Average,7 Average,Gas,PUBLIC,1190,660,460,100,1984,0,47.636,-122.036,3008 230th Place Northeast,Sammamish,Washington,98074,2.842
4521,12.0,Car-Dependent,47.6355,-122.241,Somewhat Bikeable,22.0,February 2022,2820000.0,2,2.5,1740,19036,2.0,NO,NO,YES,AVERAGE,Average,10 Very Good,Gas,PUBLIC,1360,560,0,830,1975,1987,47.636,-122.241,7535 Northeast 28th Place,Medina,Washington,98039,3.762
4521,1.0,Car-Dependent,47.538,-122.1165,Somewhat Bikeable,5.0,February 2022,2820000.0,2,2.5,1740,19036,2.0,NO,NO,YES,AVERAGE,Average,10 Very Good,Gas,PUBLIC,1360,560,0,830,1975,1987,47.636,-122.241,7535 Northeast 28th Place,Medina,Washington,98039,3.762
4522,22.0,Car-Dependent,47.5275,-122.2035,Somewhat Bikeable,37.0,July 2021,1857994.0,6,5.0,4130,8561,2.0,NO,NO,YES,AVERAGE,Average,9 Better,Gas,PUBLIC,3420,710,640,500,2021,0,47.527,-122.204,1107 North 39th Place,Renton,Washington,98056,2.8680000000000003
4522,71.0,Very Walkable,47.6865,-122.3295,Very Bikeable,84.0,July 2021,1857994.0,6,5.0,4130,8561,2.0,NO,NO,YES,AVERAGE,Average,9 Better,Gas,PUBLIC,3420,710,640,500,2021,0,47.527,-122.204,1107 North 39th Place,Renton,Washington,98056,2.8680000000000003
4523,94.0,Walker's Paradise,47.679,-122.319,Very Bikeable,85.0,July 2021,1375000.0,5,3.0,2500,4635,1.5,NO,NO,YES,NONE,Good,8 Good,Gas,PUBLIC,1540,960,0,0,1930,0,47.678999999999995,-122.319,901 Northeast 70th Street,Seattle,Washington,98115,2.8680000000000003
4523,63.0,Somewhat Walkable,47.6865,-122.3925,Very Bikeable,84.0,July 2021,1375000.0,5,3.0,2500,4635,1.5,NO,NO,YES,NONE,Good,8 Good,Gas,PUBLIC,1540,960,0,0,1930,0,47.678999999999995,-122.319,901 Northeast 70th Street,Seattle,Washington,98115,2.8680000000000003
4524,70.0,Very Walkable,47.5245,-122.28,Bikeable,55.0,December 2021,638000.0,3,2.5,1250,1392,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1060,540,350,20,2017,0,47.525,-122.28,4218 South Greenbelt Station Drive,Seattle,Washington,98118,3.0980000000000003
4524,27.0,Car-Dependent,47.5095,-122.1885,Somewhat Bikeable,35.0,December 2021,638000.0,3,2.5,1250,1392,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1060,540,350,20,2017,0,47.525,-122.28,4218 South Greenbelt Station Drive,Seattle,Washington,98118,3.0980000000000003
4525,21.0,Car-Dependent,47.3595,-122.085,Somewhat Bikeable,34.0,May 2022,675000.0,3,2.5,1630,6450,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1290,680,460,200,1989,0,47.358999999999995,-122.085,27018 193rd Court Southeast,Covington,Washington,98042,5.23
4525,32.0,Car-Dependent,47.268,-122.2515,Bikeable,53.0,May 2022,675000.0,3,2.5,1630,6450,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1290,680,460,200,1989,0,47.358999999999995,-122.085,27018 193rd Court Southeast,Covington,Washington,98042,5.23
4526,2.0,Car-Dependent,47.5965,-121.9785,Somewhat Bikeable,28.0,April 2022,1900000.0,4,2.5,3010,5706,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3010,0,600,70,2005,0,47.596000000000004,-121.979,1317 270th Way Southeast,Sammamish,Washington,98075,4.982
4526,53.0,Somewhat Walkable,47.7285,-122.3565,Bikeable,63.0,April 2022,1900000.0,4,2.5,3010,5706,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3010,0,600,70,2005,0,47.596000000000004,-121.979,1317 270th Way Southeast,Sammamish,Washington,98075,4.982
4527,48.0,Car-Dependent,47.568,-122.3985,Somewhat Bikeable,46.0,October 2021,907561.0,3,2.0,1620,5635,1.0,NO,NO,NO,AVERAGE,Good,7 Average,Electricity,PUBLIC,1220,930,320,230,1948,0,47.568000000000005,-122.398,4026 52nd Avenue Southwest,Seattle,Washington,98116,3.068
4527,19.0,Car-Dependent,47.7435,-122.232,Somewhat Bikeable,11.0,October 2021,907561.0,3,2.0,1620,5635,1.0,NO,NO,NO,AVERAGE,Good,7 Average,Electricity,PUBLIC,1220,930,320,230,1948,0,47.568000000000005,-122.398,4026 52nd Avenue Southwest,Seattle,Washington,98116,3.068
4528,46.0,Car-Dependent,47.5395,-122.064,Somewhat Bikeable,32.0,April 2022,1880000.0,4,3.5,3250,9963,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,2280,970,440,280,2015,0,47.538999999999994,-122.064,1846 Northwest James Bush Road,Issaquah,Washington,98027,4.982
4528,19.0,Car-Dependent,47.6325,-122.2365,Somewhat Bikeable,40.0,April 2022,1880000.0,4,3.5,3250,9963,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,2280,970,440,280,2015,0,47.538999999999994,-122.064,1846 Northwest James Bush Road,Issaquah,Washington,98027,4.982
4529,43.0,Car-Dependent,47.6955,-122.1795,Somewhat Bikeable,47.0,June 2021,962000.0,5,3.5,2950,7202,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2950,0,440,0,1995,0,47.696000000000005,-122.179,12125 Northeast 107th Street,Kirkland,Washington,98033,2.975
4529,14.0,Car-Dependent,42.5475,-87.852,Somewhat Bikeable,46.0,June 2021,962000.0,5,3.5,2950,7202,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2950,0,440,0,1995,0,47.696000000000005,-122.179,12125 Northeast 107th Street,Kirkland,Washington,98033,2.975
4530,8.0,Car-Dependent,47.7075,-122.019,Somewhat Bikeable,34.0,March 2022,1307500.0,2,2.0,1510,3949,1.0,NO,YES,NO,NONE,Average,8 Good,Gas,PUBLIC,1510,0,480,210,2011,0,47.708,-122.01899999999999,12420 240th Place Northeast,Redmond,Washington,98053,4.172
4530,27.0,Car-Dependent,47.553,-122.106,Somewhat Bikeable,16.0,March 2022,1307500.0,2,2.0,1510,3949,1.0,NO,YES,NO,NONE,Average,8 Good,Gas,PUBLIC,1510,0,480,210,2011,0,47.708,-122.01899999999999,12420 240th Place Northeast,Redmond,Washington,98053,4.172
4531,77.0,Very Walkable,47.655,-122.3865,Bikeable,67.0,February 2022,850000.0,3,2.5,1190,845,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,760,430,0,290,2016,0,47.655,-122.38600000000001,3837 Gilman Avenue West,Seattle,Washington,98199,3.762
4531,42.0,Car-Dependent,47.742,-122.3145,Bikeable,59.0,February 2022,850000.0,3,2.5,1190,845,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,760,430,0,290,2016,0,47.655,-122.38600000000001,3837 Gilman Avenue West,Seattle,Washington,98199,3.762
4532,39.0,Car-Dependent,47.5425,-122.2935,Very Bikeable,77.0,October 2021,96205.0,3,2.5,1590,3056,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1590,0,0,190,2001,0,47.543,-122.29299999999999,6538 30th Avenue South,Seattle,Washington,98108,3.068
4532,45.0,Car-Dependent,47.415,-122.2035,Somewhat Bikeable,28.0,October 2021,96205.0,3,2.5,1590,3056,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1590,0,0,190,2001,0,47.543,-122.29299999999999,6538 30th Avenue South,Seattle,Washington,98108,3.068
4533,84.0,Very Walkable,47.6355,-122.2815,Bikeable,50.0,March 2022,1950000.0,4,3.0,2210,4000,1.5,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1320,1090,200,130,1946,0,47.636,-122.281,1865 Mcgilvra Boulevard East,Seattle,Washington,98112,4.172
4533,31.0,Car-Dependent,47.3565,-122.1555,Somewhat Bikeable,31.0,March 2022,1950000.0,4,3.0,2210,4000,1.5,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1320,1090,200,130,1946,0,47.636,-122.281,1865 Mcgilvra Boulevard East,Seattle,Washington,98112,4.172
4534,35.0,Car-Dependent,47.5575,-122.361,Somewhat Bikeable,45.0,May 2022,1050000.0,3,3.5,2260,3113,2.0,NO,NO,NO,NONE,Average,8 Good,Gas/Solar,PUBLIC,1700,560,400,150,2009,0,47.558,-122.361,4828 Puget Boulevard Southwest,Seattle,Washington,98106,5.23
4534,14.0,Car-Dependent,47.4765,-121.7565,Somewhat Bikeable,29.0,May 2022,1050000.0,3,3.5,2260,3113,2.0,NO,NO,NO,NONE,Average,8 Good,Gas/Solar,PUBLIC,1700,560,400,150,2009,0,47.558,-122.361,4828 Puget Boulevard Southwest,Seattle,Washington,98106,5.23
4535,34.0,Car-Dependent,47.6925,-122.1705,Somewhat Bikeable,46.0,June 2021,1750000.0,4,4.0,2640,5079,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1980,1220,560,180,2021,0,47.693000000000005,-122.17,12808 Northeast 104th Street,Kirkland,Washington,98033,2.975
4535,27.0,Car-Dependent,47.694,-122.016,Somewhat Bikeable,42.0,June 2021,1750000.0,4,4.0,2640,5079,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1980,1220,560,180,2021,0,47.693000000000005,-122.17,12808 Northeast 104th Street,Kirkland,Washington,98033,2.975
4536,1.0,Car-Dependent,47.3925,-122.1495,Somewhat Bikeable,21.0,March 2022,900000.0,3,2.5,2680,165092,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PRIVATE,2680,1340,0,840,1985,0,47.393,-122.15,14331 Southeast 232nd Street,Kent,Washington,98042,4.172
4536,52.0,Somewhat Walkable,47.6715,-122.2875,Very Bikeable,81.0,March 2022,900000.0,3,2.5,2680,165092,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PRIVATE,2680,1340,0,840,1985,0,47.393,-122.15,14331 Southeast 232nd Street,Kent,Washington,98042,4.172
4537,48.0,Car-Dependent,47.688,-122.0385,Bikeable,53.0,April 2022,1550000.0,3,2.5,2280,4162,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2280,0,440,300,2001,0,47.688,-122.038,9922 227th Way Northeast,Redmond,Washington,98053,4.982
4537,82.0,Very Walkable,47.601,-122.295,Very Bikeable,79.0,April 2022,1550000.0,3,2.5,2280,4162,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2280,0,440,300,2001,0,47.688,-122.038,9922 227th Way Northeast,Redmond,Washington,98053,4.982
4538,13.0,Car-Dependent,47.5125,-122.175,Somewhat Bikeable,5.0,November 2021,1315000.0,4,2.5,2730,7246,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2730,0,710,0,1998,0,47.512,-122.175,2317 Olympia Avenue Northeast,Renton,Washington,98056,3.068
4538,47.0,Car-Dependent,47.7525,-122.3055,Bikeable,51.0,November 2021,1315000.0,4,2.5,2730,7246,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2730,0,710,0,1998,0,47.512,-122.175,2317 Olympia Avenue Northeast,Renton,Washington,98056,3.068
4539,27.0,Car-Dependent,47.6895,-122.115,Somewhat Bikeable,41.0,August 2021,1200000.0,3,2.0,1670,8925,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1270,680,440,300,1977,0,47.69,-122.115,10017 168th Place Northeast,Redmond,Washington,98052,2.842
4539,3.0,Car-Dependent,47.7375,-122.205,Somewhat Bikeable,28.0,August 2021,1200000.0,3,2.0,1670,8925,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1270,680,440,300,1977,0,47.69,-122.115,10017 168th Place Northeast,Redmond,Washington,98052,2.842
4540,54.0,Somewhat Walkable,47.2755,-122.2515,Bikeable,65.0,February 2022,480000.0,4,1.0,1600,24000,1.5,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,1600,0,0,40,1947,0,47.275,-122.25200000000001,321 Tacoma Boulevard,Algona,Washington,98001,3.762
4540,58.0,Somewhat Walkable,47.7345,-121.98,Somewhat Bikeable,34.0,February 2022,480000.0,4,1.0,1600,24000,1.5,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,1600,0,0,40,1947,0,47.275,-122.25200000000001,321 Tacoma Boulevard,Algona,Washington,98001,3.762
4541,10.0,Car-Dependent,47.3055,-122.1435,Somewhat Bikeable,11.0,December 2021,1430000.0,4,3.0,2910,109074,1.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PRIVATE,2910,0,690,430,2021,0,47.306000000000004,-122.14299999999999,14860 Southeast 330th Way,Auburn,Washington,98092,3.0980000000000003
4541,74.0,Very Walkable,47.5875,-122.3835,Bikeable,64.0,December 2021,1430000.0,4,3.0,2910,109074,1.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PRIVATE,2910,0,690,430,2021,0,47.306000000000004,-122.14299999999999,14860 Southeast 330th Way,Auburn,Washington,98092,3.0980000000000003
4542,74.0,Very Walkable,47.6835,-122.2035,Bikeable,50.0,May 2022,1725000.0,3,2.0,1530,9800,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1530,0,310,0,1954,0,47.684,-122.204,300 11th Place,Kirkland,Washington,98033,5.23
4542,3.0,Car-Dependent,47.607,-122.0205,Somewhat Bikeable,30.0,May 2022,1725000.0,3,2.0,1530,9800,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1530,0,310,0,1954,0,47.684,-122.204,300 11th Place,Kirkland,Washington,98033,5.23
4543,27.0,Car-Dependent,47.2965,-122.1855,Somewhat Bikeable,32.0,April 2022,675000.0,5,2.0,2260,13324,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PRIVATE,1250,1010,530,160,1963,0,47.29600000000001,-122.186,3240 Scenic Drive,Auburn,Washington,98092,4.982
4543,19.0,Car-Dependent,47.6835,-122.0415,Somewhat Bikeable,42.0,April 2022,675000.0,5,2.0,2260,13324,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PRIVATE,1250,1010,530,160,1963,0,47.29600000000001,-122.186,3240 Scenic Drive,Auburn,Washington,98092,4.982
4544,65.0,Somewhat Walkable,47.7315,-122.2965,Bikeable,68.0,July 2021,600000.0,3,1.0,1060,6100,1.0,NO,NO,YES,NONE,Good,6 Low Average,Gas,PUBLIC,1060,0,0,0,1951,0,47.732,-122.296,14052 30th Avenue Northeast,Seattle,Washington,98125,2.8680000000000003
4544,30.0,Car-Dependent,39.5235,-87.3795,Somewhat Bikeable,33.0,July 2021,600000.0,3,1.0,1060,6100,1.0,NO,NO,YES,NONE,Good,6 Low Average,Gas,PUBLIC,1060,0,0,0,1951,0,47.732,-122.296,14052 30th Avenue Northeast,Seattle,Washington,98125,2.8680000000000003
4545,15.0,Car-Dependent,47.562,-122.1285,Somewhat Bikeable,23.0,February 2022,1753000.0,4,2.5,2290,9081,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2290,0,550,0,1977,0,47.562,-122.12799999999999,4640 159th Avenue Southeast,Bellevue,Washington,98006,3.762
4545,94.0,Walker's Paradise,47.6715,-122.391,Biker's Paradise,91.0,February 2022,1753000.0,4,2.5,2290,9081,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2290,0,550,0,1977,0,47.562,-122.12799999999999,4640 159th Avenue Southeast,Bellevue,Washington,98006,3.762
4546,2.0,Car-Dependent,47.5605,-122.082,Somewhat Bikeable,42.0,March 2022,1850000.0,3,2.0,1850,8707,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1850,0,440,60,1983,0,47.56,-122.08200000000001,4730 193rd Avenue Southeast,Issaquah,Washington,98027,4.172
4546,5.0,Car-Dependent,47.6385,-122.1585,Somewhat Bikeable,24.0,March 2022,1850000.0,3,2.0,1850,8707,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1850,0,440,60,1983,0,47.56,-122.08200000000001,4730 193rd Avenue Southeast,Issaquah,Washington,98027,4.172
4547,47.0,Car-Dependent,47.7165,-122.205,Somewhat Bikeable,48.0,December 2021,855000.0,3,2.5,1470,2520,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1470,0,240,0,1984,0,47.716,-122.205,10226 Northeast 129th Lane,Kirkland,Washington,98034,3.0980000000000003
4547,0.0,Car-Dependent,47.448,-121.767,Somewhat Bikeable,1.0,December 2021,855000.0,3,2.5,1470,2520,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1470,0,240,0,1984,0,47.716,-122.205,10226 Northeast 129th Lane,Kirkland,Washington,98034,3.0980000000000003
4548,76.0,Very Walkable,47.6865,-122.3265,Very Bikeable,86.0,February 2022,1500000.0,4,2.0,2490,6960,2.0,NO,NO,YES,NONE,Very Good,8 Good,Electricity,PUBLIC,2000,1060,570,380,1979,0,47.68600000000001,-122.32600000000001,212 Northeast 77th Street,Seattle,Washington,98115,3.762
4548,0.0,Car-Dependent,47.322,-121.938,,,February 2022,1500000.0,4,2.0,2490,6960,2.0,NO,NO,YES,NONE,Very Good,8 Good,Electricity,PUBLIC,2000,1060,570,380,1979,0,47.68600000000001,-122.32600000000001,212 Northeast 77th Street,Seattle,Washington,98115,3.762
4549,49.0,Car-Dependent,47.5515,-122.3655,Bikeable,63.0,January 2022,450000.0,2,1.0,890,5750,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,890,0,0,60,1941,0,47.551,-122.366,5627 26th Avenue Southwest,Seattle,Washington,98106,3.445
4549,3.0,Car-Dependent,47.3895,-122.1285,Somewhat Bikeable,25.0,January 2022,450000.0,2,1.0,890,5750,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,890,0,0,60,1941,0,47.551,-122.366,5627 26th Avenue Southwest,Seattle,Washington,98106,3.445
4550,85.0,Very Walkable,47.6445,-122.397,Bikeable,57.0,July 2021,1550000.0,5,2.5,3520,6300,1.0,NO,NO,NO,AVERAGE,Very Good,7 Average,Gas,PUBLIC,1760,1760,0,180,1942,1998,47.645,-122.397,2815 31st Avenue West,Seattle,Washington,98199,2.8680000000000003
4550,78.0,Very Walkable,47.5485,-122.3805,Bikeable,68.0,July 2021,1550000.0,5,2.5,3520,6300,1.0,NO,NO,NO,AVERAGE,Very Good,7 Average,Gas,PUBLIC,1760,1760,0,180,1942,1998,47.645,-122.397,2815 31st Avenue West,Seattle,Washington,98199,2.8680000000000003
4551,40.0,Car-Dependent,47.715,-122.361,Somewhat Bikeable,26.0,November 2021,974345.0,3,2.0,1830,8100,1.0,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1830,0,0,160,1947,0,47.715,-122.361,11727 3rd Avenue Northwest,Seattle,Washington,98177,3.068
4551,62.0,Somewhat Walkable,47.7195,-122.1825,Somewhat Bikeable,47.0,November 2021,974345.0,3,2.0,1830,8100,1.0,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1830,0,0,160,1947,0,47.715,-122.361,11727 3rd Avenue Northwest,Seattle,Washington,98177,3.068
4552,81.0,Very Walkable,47.655,-122.3295,Very Bikeable,74.0,September 2021,800000.0,2,1.0,790,5300,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,790,0,0,180,1950,0,47.655,-122.329,3913 Eastern Avenue North,Seattle,Washington,98103,2.9
4552,11.0,Car-Dependent,47.376,-122.1075,Somewhat Bikeable,30.0,September 2021,800000.0,2,1.0,790,5300,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,790,0,0,180,1950,0,47.655,-122.329,3913 Eastern Avenue North,Seattle,Washington,98103,2.9
4553,56.0,Somewhat Walkable,47.4165,-122.2035,Somewhat Bikeable,35.0,March 2022,775000.0,4,3.0,2730,40920,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2210,1090,570,800,1979,0,47.417,-122.204,10135 Southeast 207th Street,Kent,Washington,98031,4.172
4553,8.0,Car-Dependent,47.2605,-122.2425,Somewhat Bikeable,33.0,March 2022,775000.0,4,3.0,2730,40920,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2210,1090,570,800,1979,0,47.417,-122.204,10135 Southeast 207th Street,Kent,Washington,98031,4.172
4554,27.0,Car-Dependent,47.6625,-122.142,Bikeable,55.0,July 2021,2411000.0,4,3.5,4140,6675,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,4140,0,800,220,2007,0,47.663000000000004,-122.14200000000001,14809 Northeast 63rd Court,Redmond,Washington,98052,2.8680000000000003
4554,37.0,Car-Dependent,47.5095,-122.3355,Somewhat Bikeable,43.0,July 2021,2411000.0,4,3.5,4140,6675,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,4140,0,800,220,2007,0,47.663000000000004,-122.14200000000001,14809 Northeast 63rd Court,Redmond,Washington,98052,2.8680000000000003
4555,66.0,Somewhat Walkable,47.4675,-122.3565,Bikeable,55.0,September 2021,775000.0,3,2.0,1880,6670,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1620,1150,420,130,1942,1988,47.467,-122.35700000000001,1628 Southwest 152nd Street,Burien,Washington,98166,2.9
4555,88.0,Very Walkable,47.469,-122.3505,Somewhat Bikeable,49.0,September 2021,775000.0,3,2.0,1880,6670,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1620,1150,420,130,1942,1988,47.467,-122.35700000000001,1628 Southwest 152nd Street,Burien,Washington,98166,2.9
4556,76.0,Very Walkable,47.6235,-122.2875,Bikeable,65.0,October 2021,2040000.0,3,2.0,2900,4932,2.0,NO,NO,NO,NONE,Very Good,9 Better,Gas,PUBLIC,2310,1010,420,840,1996,0,47.623999999999995,-122.288,3324 East Ford Place,Seattle,Washington,98112,3.068
4556,34.0,Car-Dependent,47.4045,-122.1945,Somewhat Bikeable,33.0,October 2021,2040000.0,3,2.0,2900,4932,2.0,NO,NO,NO,NONE,Very Good,9 Better,Gas,PUBLIC,2310,1010,420,840,1996,0,47.623999999999995,-122.288,3324 East Ford Place,Seattle,Washington,98112,3.068
4557,70.0,Somewhat Walkable,47.6475,-122.358,Bikeable,67.0,October 2021,945000.0,3,2.0,1680,954,3.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1440,560,320,90,2006,0,47.648,-122.35799999999999,20 W Etruria St,Seattle,Washington,98119,3.068
4557,5.0,Car-Dependent,47.331,-122.262,Somewhat Bikeable,12.0,October 2021,945000.0,3,2.0,1680,954,3.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1440,560,320,90,2006,0,47.648,-122.35799999999999,20 W Etruria St,Seattle,Washington,98119,3.068
